CODGEO,LIBGEO,LIBEPCI,DEP,REG
39348,Montaigu,CA ECLA  (Espace Communautaire Lons Agglomération),39,27
39349,Montain,CC Bresse Haute Seille,39,27
39350,Montbarrey,CC du Val d'Amour,39,27
39351,Montcusel,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39352,Monteplain,CC Jura Nord,39,27
39353,Montfleur,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39354,Montholier,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39355,Montigny-lès-Arsures,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39356,Montigny-sur-l'Ain,CC Champagnole Nozeroy Jura,39,27
39359,Montmarlon,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39360,Montmirey-la-Ville,CC Jura Nord,39,27
39361,Montmirey-le-Château,CC Jura Nord,39,27
39362,Montmorot,CA ECLA  (Espace Communautaire Lons Agglomération),39,27
39363,Montrevel,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39364,Montrond,CC Champagnole Nozeroy Jura,39,27
39365,Mont-sous-Vaudrey,CC du Val d'Amour,39,27
39366,Mont-sur-Monnet,CC Champagnole Nozeroy Jura,39,27
39367,Morbier,CC du Haut-Jura - ARCADE,39,27
39368,Hauts de Bienne,CC du Haut-Jura - ARCADE,39,27
39370,Mouchard,CC du Val d'Amour,39,27
39372,Mournans-Charbonny,CC Champagnole Nozeroy Jura,39,27
39373,Les Moussières,CC Haut-Jura Saint-Claude,39,27
39375,Moutonne,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39376,Moutoux,CC Champagnole Nozeroy Jura,39,27
39377,Mutigney,CC Jura Nord,39,27
39378,Les Trois-Châteaux,CC Porte du Jura,39,27
39379,Nance,CC Bresse Haute Seille,39,27
39380,Nancuise,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39381,Les Nans,CC Champagnole Nozeroy Jura,39,27
39385,Neublans-Abergement,CC de la Plaine Jurassienne,39,27
39386,Neuvilley,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39387,Nevy-lès-Dole,CA du Grand Dole,39,27
39388,Nevy-sur-Seille,CC Bresse Haute Seille,39,27
39389,Ney,CC Champagnole Nozeroy Jura,39,27
39390,Nogna,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39391,Nozeroy,CC Champagnole Nozeroy Jura,39,27
39392,Offlanges,CC Jura Nord,39,27
39393,Onglières,CC Champagnole Nozeroy Jura,39,27
39394,Onoz,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39396,Orchamps,CC Jura Nord,39,27
39397,Orgelet,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39398,Ougney,CC Jura Nord,39,27
39399,Ounans,CC du Val d'Amour,39,27
39400,Our,CC Jura Nord,39,27
39401,Oussières,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39402,Pagney,CC Jura Nord,39,27
39403,Pagnoz,CC du Val d'Amour,39,27
39404,Pannessières,CA ECLA  (Espace Communautaire Lons Agglomération),39,27
39405,Parcey,CA du Grand Dole,39,27
39406,Le Pasquier,CC Champagnole Nozeroy Jura,39,27
39407,Passenans,CC Bresse Haute Seille,39,27
39408,Patornay,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39409,Peintre,CA du Grand Dole,39,27
39411,Perrigny,CA ECLA  (Espace Communautaire Lons Agglomération),39,27
39412,Peseux,CA du Grand Dole,39,27
39413,La Pesse,CC Haut-Jura Saint-Claude,39,27
39415,Petit-Noir,CC de la Plaine Jurassienne,39,27
39418,Picarreau,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39419,Pillemoine,CC Champagnole Nozeroy Jura,39,27
39420,Pimorin,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39421,Le Pin,CA ECLA  (Espace Communautaire Lons Agglomération),39,27
39422,Plainoiseau,CC Bresse Haute Seille,39,27
39423,Plaisia,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39424,Les Planches-en-Montagne,CC Champagnole Nozeroy Jura,39,27
39425,Les Planches-près-Arbois,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39426,Plasne,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39427,Plénise,CC Champagnole Nozeroy Jura,39,27
39428,Plénisette,CC Champagnole Nozeroy Jura,39,27
39429,Pleure,CC de la Plaine Jurassienne,39,27
39430,Plumont,CC Jura Nord,39,27
39431,Poids-de-Fiole,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39432,Pointre,CA du Grand Dole,39,27
39434,Poligny,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39435,Pont-de-Poitte,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39436,Pont-d'Héry,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39437,Pont-du-Navoy,CC Champagnole Nozeroy Jura,39,27
39439,Port-Lesney,CC du Val d'Amour,39,27
39441,Prémanon,CC de la Station des Rousses-Haut Jura,39,27
39443,Présilly,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39444,Pretin,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39445,Publy,CA ECLA  (Espace Communautaire Lons Agglomération),39,27
39446,Pupillin,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39447,Quintigny,CC Bresse Haute Seille,39,27
39448,Rahon,CC de la Plaine Jurassienne,39,27
39449,Rainans,CA du Grand Dole,39,27
39451,Ranchot,CC Jura Nord,39,27
39452,Rans,CC Jura Nord,39,27
39453,Ravilloles,CC Haut-Jura Saint-Claude,39,27
39454,Recanoz,CC Bresse Haute Seille,39,27
39455,Reithouse,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39456,Relans,CC Bresse Haute Seille,39,27
39457,Les Repôts,CC Bresse Haute Seille,39,27
39458,Revigny,CA ECLA  (Espace Communautaire Lons Agglomération),39,27
39460,La Rixouse,CC Haut-Jura Saint-Claude,39,27
39461,Rix,CC Champagnole Nozeroy Jura,39,27
39462,Rochefort-sur-Nenon,CA du Grand Dole,39,27
39463,Rogna,CC Haut-Jura Saint-Claude,39,27
39464,Romain,CC Jura Nord,39,27
39465,Romange,CA du Grand Dole,39,27
39466,Rosay,CC Porte du Jura,39,27
39467,Rotalier,CC Porte du Jura,39,27
39468,Rothonay,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39469,Rouffange,CC Jura Nord,39,27
39470,Les Rousses,CC de la Station des Rousses-Haut Jura,39,27
39471,Ruffey-sur-Seille,CC Bresse Haute Seille,39,27
39472,Rye,CC Bresse Haute Seille,39,27
39473,Saffloz,CC Champagnole Nozeroy Jura,39,27
39474,Sainte-Agnès,CC Porte du Jura,39,27
39475,Saint-Amour,CC Porte du Jura,39,27
39476,Saint-Aubin,CA du Grand Dole,39,27
39477,Saint-Baraing,CC de la Plaine Jurassienne,39,27
39478,Saint-Claude,CC Haut-Jura Saint-Claude,39,27
39479,Saint-Cyr-Montmalin,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39480,Saint-Didier,CA ECLA  (Espace Communautaire Lons Agglomération),39,27
39481,Saint-Germain-en-Montagne,CC Champagnole Nozeroy Jura,39,27
39485,Val Suran,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39486,Saint-Lamain,CC Bresse Haute Seille,39,27
39487,Saint-Laurent-en-Grandvaux,CC La Grandvallière,39,27
39489,Saint-Lothain,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39490,Saint-Loup,CC de la Plaine Jurassienne,39,27
39491,Coteaux du Lizon,CC Haut-Jura Saint-Claude,39,27
39492,Saint-Maur,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39493,Saint-Maurice-Crillat,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39494,Saint-Pierre,CC La Grandvallière,39,27
39495,Saint-Thiébaud,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39497,Saizenay,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39498,Salans,CC Jura Nord,39,27
39499,Saligney,CC Jura Nord,39,27
39500,Salins-les-Bains,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39501,Sampans,CA du Grand Dole,39,27
39502,Santans,CC du Val d'Amour,39,27
39503,Sapois,CC Champagnole Nozeroy Jura,39,27
39504,Sarrogna,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39505,Saugeot,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39507,Séligney,CC de la Plaine Jurassienne,39,27
39508,Sellières,CC Bresse Haute Seille,39,27
39510,Septmoncel les Molunes,CC Haut-Jura Saint-Claude,39,27
39511,Sergenaux,CC Bresse Haute Seille,39,27
39512,Sergenon,CC Bresse Haute Seille,39,27
39513,Sermange,CC Jura Nord,39,27
39514,Serre-les-Moulières,CC Jura Nord,39,27
39517,Sirod,CC Champagnole Nozeroy Jura,39,27
39518,Songeson,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39519,Soucia,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39520,Souvans,CC du Val d'Amour,39,27
39522,Supt,CC Champagnole Nozeroy Jura,39,27
39523,Syam,CC Champagnole Nozeroy Jura,39,27
39525,Tassenières,CC de la Plaine Jurassienne,39,27
39526,Tavaux,CA du Grand Dole,39,27
39527,Taxenne,CC Jura Nord,39,27
39528,Thervay,CC Jura Nord,39,27
39529,Thésy,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39530,Thoirette-Coisia,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39531,Thoiria,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39532,Thoissia,CC Porte du Jura,39,27
39533,Toulouse-le-Château,CC Bresse Haute Seille,39,27
39534,La Tour-du-Meix,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39535,Tourmont,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39537,Trenal,CA ECLA  (Espace Communautaire Lons Agglomération),39,27
39538,Uxelles,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39539,Vadans,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39540,Valempoulières,CC Champagnole Nozeroy Jura,39,27
39543,Vannoz,CC Champagnole Nozeroy Jura,39,27
39545,Le Vaudioux,CC Champagnole Nozeroy Jura,39,27
39546,Vaudrey,CC du Val d'Amour,39,27
39547,Vaux-lès-Saint-Claude,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39548,Vaux-sur-Poligny,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39550,Verges,CA ECLA  (Espace Communautaire Lons Agglomération),39,27
39551,Véria,CC Porte du Jura,39,27
39552,Vernantois,CA ECLA  (Espace Communautaire Lons Agglomération),39,27
39553,Le Vernois,CC Bresse Haute Seille,39,27
39554,Vers-en-Montagne,CC Champagnole Nozeroy Jura,39,27
39555,Vers-sous-Sellières,CC Bresse Haute Seille,39,27
39556,Vertamboz,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39557,Vescles,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39558,Vevy,CA ECLA  (Espace Communautaire Lons Agglomération),39,27
39559,La Vieille-Loye,CC du Val d'Amour,39,27
39560,Villard-Saint-Sauveur,CC Haut-Jura Saint-Claude,39,27
39561,Villards-d'Héria,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39565,Villeneuve-d'Aval,CC du Val d'Amour,39,27
39567,Villeneuve-sous-Pymont,CA ECLA  (Espace Communautaire Lons Agglomération),39,27
39568,Villerserine,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39569,Villers-Farlay,CC du Val d'Amour,39,27
39570,Villers-les-Bois,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39571,Villers-Robert,CA du Grand Dole,39,27
39572,Villette-lès-Arbois,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
39573,Villette-lès-Dole,CA du Grand Dole,39,27
39574,Villevieux,CC Bresse Haute Seille,39,27
39575,Le Villey,CC Bresse Haute Seille,39,27
39576,Val-Sonnette,CC Porte du Jura,39,27
39577,Vincent-Froideville,CC Bresse Haute Seille,39,27
39579,Viry,CC Haut-Jura Saint-Claude,39,27
39581,Vitreux,CC Jura Nord,39,27
39582,Voiteur,CC Bresse Haute Seille,39,27
39583,Vosbles-Valfin,CC Jura Sud, Pays des Lacs, Petite Montagne et Région d'Orgelet,39,27
39584,Vriange,CA du Grand Dole,39,27
39585,Vulvoz,CC Haut-Jura Saint-Claude,39,27
39586,Aresches,CC Arbois, Poligny, Salins, Cœur du Jura,39,27
40001,Aire-sur-l'Adour,CC d'Aire-sur-l'Adour,40,75
40002,Amou,CC Coteaux et Vallées des Luys,40,75
40003,Angoumé,CA du Grand Dax,40,75
40004,Angresse,CC Maremne Adour Côte Sud,40,75
40005,Arboucave,CC Chalosse Tursan,40,75
40006,Arengosse,CC du Pays Morcenais,40,75
40007,Argelos,CC Coteaux et Vallées des Luys,40,75
40008,Argelouse,CC Cœur Haute Lande,40,75
40011,Arsague,CC Coteaux et Vallées des Luys,40,75
40012,Artassenx,CC du Pays Grenadois,40,75
40013,Arthez-d'Armagnac,CC du Pays de Villeneuve en Armagnac Landais,40,75
40014,Arue,CC des Landes d'Armagnac,40,75
40015,Arx,CC des Landes d'Armagnac,40,75
40016,Aubagnan,CC Chalosse Tursan,40,75
40017,Audignon,CC Chalosse Tursan,40,75
40018,Audon,CC du Pays Tarusate,40,75
40019,Aureilhan,CC de Mimizan,40,75
40020,Aurice,CC Chalosse Tursan,40,75
40021,Azur,CC Maremne Adour Côte Sud,40,75
40022,Bahus-Soubiran,CC d'Aire-sur-l'Adour,40,75
40023,Baigts,CC Terres de Chalosse,40,75
40024,Banos,CC Chalosse Tursan,40,75
40025,Bascons,CC du Pays Grenadois,40,75
40026,Bas-Mauco,CC Chalosse Tursan,40,75
40027,Bassercles,CC Coteaux et Vallées des Luys,40,75
40028,Bastennes,CC Coteaux et Vallées des Luys,40,75
40029,Bats,CC Chalosse Tursan,40,75
40030,Baudignan,CC des Landes d'Armagnac,40,75
40031,Bégaar,CC du Pays Tarusate,40,75
40032,Belhade,CC Cœur Haute Lande,40,75
40033,Bélis,CC Cœur Haute Lande,40,75
40034,Bélus,CC Pays d'Orthe et Arrigans,40,75
40035,Bénesse-lès-Dax,CA du Grand Dax,40,75
40036,Bénesse-Maremne,CC Maremne Adour Côte Sud,40,75
40037,Benquet,CA Mont-de-Marsan Agglomération,40,75
40038,Bergouey,CC Terres de Chalosse,40,75
40039,Betbezer-d'Armagnac,CC des Landes d'Armagnac,40,75
40040,Beylongue,CC du Pays Tarusate,40,75
40041,Beyries,CC Coteaux et Vallées des Luys,40,75
40042,Biarrotte,CC du Seignanx,40,75
40043,Bias,CC de Mimizan,40,75
40044,Biaudos,CC du Seignanx,40,75
40046,Biscarrosse,CC des Grands Lacs,40,75
40047,Bonnegarde,CC Coteaux et Vallées des Luys,40,75
40049,Bordères-et-Lamensans,CC du Pays Grenadois,40,75
40050,Bostens,CA Mont-de-Marsan Agglomération,40,75
40051,Bougue,CA Mont-de-Marsan Agglomération,40,75
40052,Bourdalat,CC du Pays de Villeneuve en Armagnac Landais,40,75
40053,Bourriot-Bergonce,CC des Landes d'Armagnac,40,75
40054,Brassempouy,CC Coteaux et Vallées des Luys,40,75
40055,Bretagne-de-Marsan,CA Mont-de-Marsan Agglomération,40,75
40056,Brocas,CC Cœur Haute Lande,40,75
40057,Buanes,CC d'Aire-sur-l'Adour,40,75
40058,Cachen,CC des Landes d'Armagnac,40,75
40059,Cagnotte,CC Pays d'Orthe et Arrigans,40,75
40060,Callen,CC Cœur Haute Lande,40,75
40061,Campagne,CA Mont-de-Marsan Agglomération,40,75
40062,Campet-et-Lamolère,CA Mont-de-Marsan Agglomération,40,75
40063,Candresse,CA du Grand Dax,40,75
40064,Canenx-et-Réaut,CC Cœur Haute Lande,40,75
40065,Capbreton,CC Maremne Adour Côte Sud,40,75
40066,Carcarès-Sainte-Croix,CC du Pays Tarusate,40,75
40067,Carcen-Ponson,CC du Pays Tarusate,40,75
40068,Cassen,CC Terres de Chalosse,40,75
40069,Castaignos-Souslens,CC Coteaux et Vallées des Luys,40,75
40070,Castandet,CC du Pays Grenadois,40,75
40071,Castelnau-Chalosse,CC Coteaux et Vallées des Luys,40,75
40072,Castelnau-Tursan,CC Chalosse Tursan,40,75
40073,Castelner,CC Chalosse Tursan,40,75
40074,Castel-Sarrazin,CC Coteaux et Vallées des Luys,40,75
40075,Castets,CC Côte Landes Nature,40,75
40076,Cauna,CC Chalosse Tursan,40,75
40077,Cauneille,CC Pays d'Orthe et Arrigans,40,75
40078,Caupenne,CC Terres de Chalosse,40,75
40079,Cazalis,CC Chalosse Tursan,40,75
40080,Cazères-sur-l'Adour,CC du Pays Grenadois,40,75
40081,Cère,CC Cœur Haute Lande,40,75
40082,Classun,CC d'Aire-sur-l'Adour,40,75
40083,Clèdes,CC Chalosse Tursan,40,75
40084,Clermont,CC Terres de Chalosse,40,75
40085,Commensacq,CC Cœur Haute Lande,40,75
40086,Coudures,CC Chalosse Tursan,40,75
40087,Créon-d'Armagnac,CC des Landes d'Armagnac,40,75
40088,Dax,CA du Grand Dax,40,75
40089,Doazit,CC Terres de Chalosse,40,75
40090,Donzacq,CC Coteaux et Vallées des Luys,40,75
40091,Duhort-Bachen,CC d'Aire-sur-l'Adour,40,75
40092,Dumes,CC Chalosse Tursan,40,75
40093,Escalans,CC des Landes d'Armagnac,40,75
40094,Escource,CC Cœur Haute Lande,40,75
40095,Estibeaux,CC Pays d'Orthe et Arrigans,40,75
40096,Estigarde,CC des Landes d'Armagnac,40,75
40097,Eugénie-les-Bains,CC d'Aire-sur-l'Adour,40,75
40098,Eyres-Moncube,CC Chalosse Tursan,40,75
40099,Fargues,CC Chalosse Tursan,40,75
40100,Le Frêche,CC du Pays de Villeneuve en Armagnac Landais,40,75
40101,Gaas,CC Pays d'Orthe et Arrigans,40,75
40102,Gabarret,CC des Landes d'Armagnac,40,75
40103,Gaillères,CA Mont-de-Marsan Agglomération,40,75
40104,Gamarde-les-Bains,CC Terres de Chalosse,40,75
40105,Garein,CC Cœur Haute Lande,40,75
40106,Garrey,CC Terres de Chalosse,40,75
40108,Gastes,CC des Grands Lacs,40,75
40109,Gaujacq,CC Coteaux et Vallées des Luys,40,75
40110,Geaune,CC Chalosse Tursan,40,75
40111,Geloux,CA Mont-de-Marsan Agglomération,40,75
40112,Gibret,CC Terres de Chalosse,40,75
40113,Goos,CC Terres de Chalosse,40,75
40114,Gourbera,CA du Grand Dax,40,75
40115,Gousse,CC Terres de Chalosse,40,75
40116,Gouts,CC du Pays Tarusate,40,75
40117,Grenade-sur-l'Adour,CC du Pays Grenadois,40,75
40118,Habas,CC Pays d'Orthe et Arrigans,40,75
40119,Hagetmau,CC Chalosse Tursan,40,75
40120,Hastingues,CC Pays d'Orthe et Arrigans,40,75
40121,Hauriet,CC Terres de Chalosse,40,75
40122,Haut-Mauco,CC Chalosse Tursan,40,75
40123,Herm,CA du Grand Dax,40,75
40124,Herré,CC des Landes d'Armagnac,40,75
40125,Heugas,CA du Grand Dax,40,75
40126,Hinx,CC Terres de Chalosse,40,75
40127,Hontanx,CC du Pays de Villeneuve en Armagnac Landais,40,75
40128,Horsarrieu,CC Chalosse Tursan,40,75
40129,Josse,CC Maremne Adour Côte Sud,40,75
40130,Labastide-Chalosse,CC Chalosse Tursan,40,75
40131,Labastide-d'Armagnac,CC des Landes d'Armagnac,40,75
40132,Labatut,CC Pays d'Orthe et Arrigans,40,75
40133,Labenne,CC Maremne Adour Côte Sud,40,75
40134,Labouheyre,CC Cœur Haute Lande,40,75
40135,Labrit,CC Cœur Haute Lande,40,75
40136,Lacajunte,CC Chalosse Tursan,40,75
40137,Lacquy,CC du Pays de Villeneuve en Armagnac Landais,40,75
40138,Lacrabe,CC Chalosse Tursan,40,75
40139,Laglorieuse,CA Mont-de-Marsan Agglomération,40,75
40140,Lagrange,CC des Landes d'Armagnac,40,75
40141,Lahosse,CC Terres de Chalosse,40,75
40142,Laluque,CC du Pays Tarusate,40,75
40143,Lamothe,CC du Pays Tarusate,40,75
40144,Larbey,CC Terres de Chalosse,40,75
40145,Larrivière-Saint-Savin,CC du Pays Grenadois,40,75
40146,Latrille,CC d'Aire-sur-l'Adour,40,75
40147,Laurède,CC Terres de Chalosse,40,75
40148,Lauret,CC Chalosse Tursan,40,75
40149,Lencouacq,CC des Landes d'Armagnac,40,75
40150,Léon,CC Côte Landes Nature,40,75
40151,Lesgor,CC du Pays Tarusate,40,75
40152,Lesperon,CC du Pays Morcenais,40,75
40153,Le Leuy,CC du Pays Tarusate,40,75
40154,Lévignacq,CC Côte Landes Nature,40,75
40155,Linxe,CC Côte Landes Nature,40,75
40156,Liposthey,CC Cœur Haute Lande,40,75
40157,Lit-et-Mixe,CC Côte Landes Nature,40,75
40158,Losse,CC des Landes d'Armagnac,40,75
40159,Louer,CC Terres de Chalosse,40,75
40160,Lourquen,CC Terres de Chalosse,40,75
40161,Lubbon,CC des Landes d'Armagnac,40,75
40162,Lucbardez-et-Bargues,CA Mont-de-Marsan Agglomération,40,75
40163,Lüe,CC des Grands Lacs,40,75
40164,Retjons,CC des Landes d'Armagnac,40,75
40165,Luglon,CC Cœur Haute Lande,40,75
40166,Lussagnet,CC du Pays Grenadois,40,75
40167,Luxey,CC Cœur Haute Lande,40,75
40168,Magescq,CC Maremne Adour Côte Sud,40,75
40169,Maillas,CC des Landes d'Armagnac,40,75
40170,Maillères,CC Cœur Haute Lande,40,75
40171,Mano,CC Cœur Haute Lande,40,75
40172,Mant,CC Chalosse Tursan,40,75
40173,Marpaps,CC Coteaux et Vallées des Luys,40,75
40174,Mauries,CC Chalosse Tursan,40,75
40175,Maurrin,CC du Pays Grenadois,40,75
40176,Mauvezin-d'Armagnac,CC des Landes d'Armagnac,40,75
40177,Maylis,CC Terres de Chalosse,40,75
40178,Mazerolles,CA Mont-de-Marsan Agglomération,40,75
40179,Mées,CA du Grand Dax,40,75
40180,Meilhan,CC du Pays Tarusate,40,75
40181,Messanges,CC Maremne Adour Côte Sud,40,75
40182,Mézos,CC de Mimizan,40,75
40183,Mimbaste,CC Pays d'Orthe et Arrigans,40,75
40184,Mimizan,CC de Mimizan,40,75
40185,Miramont-Sensacq,CC Chalosse Tursan,40,75
40186,Misson,CC Pays d'Orthe et Arrigans,40,75
40187,Moliets-et-Maa,CC Maremne Adour Côte Sud,40,75
40188,Momuy,CC Chalosse Tursan,40,75
40189,Monget,CC Chalosse Tursan,40,75
40190,Monségur,CC Chalosse Tursan,40,75
40191,Montaut,CC Chalosse Tursan,40,75
40192,Mont-de-Marsan,CA Mont-de-Marsan Agglomération,40,75
40193,Montégut,CC du Pays de Villeneuve en Armagnac Landais,40,75
40194,Montfort-en-Chalosse,CC Terres de Chalosse,40,75
40195,Montgaillard,CC Chalosse Tursan,40,75
40196,Montsoué,CC Chalosse Tursan,40,75
40197,Morcenx-la-Nouvelle,CC du Pays Morcenais,40,75
40198,Morganx,CC Chalosse Tursan,40,75
40199,Mouscardès,CC Pays d'Orthe et Arrigans,40,75
40200,Moustey,CC Cœur Haute Lande,40,75
40201,Mugron,CC Terres de Chalosse,40,75
40202,Narrosse,CA du Grand Dax,40,75
40203,Nassiet,CC Coteaux et Vallées des Luys,40,75
40204,Nerbis,CC Terres de Chalosse,40,75
40205,Nousse,CC Terres de Chalosse,40,75
40206,Oeyregave,CC Pays d'Orthe et Arrigans,40,75
40207,Oeyreluy,CA du Grand Dax,40,75
40208,Onard,CC Terres de Chalosse,40,75
40209,Ondres,CC du Seignanx,40,75
40210,Onesse-Laharie,CC du Pays Morcenais,40,75
40211,Orist,CC Pays d'Orthe et Arrigans,40,75
40212,Orthevielle,CC Pays d'Orthe et Arrigans,40,75
40213,Orx,CC Maremne Adour Côte Sud,40,75
40214,Ossages,CC Pays d'Orthe et Arrigans,40,75
40215,Ousse-Suzan,CC du Pays Morcenais,40,75
40216,Ozourt,CC Terres de Chalosse,40,75
40217,Parentis-en-Born,CC des Grands Lacs,40,75
40218,Parleboscq,CC des Landes d'Armagnac,40,75
40219,Payros-Cazautets,CC Chalosse Tursan,40,75
40220,Pécorade,CC Chalosse Tursan,40,75
40221,Perquie,CC du Pays de Villeneuve en Armagnac Landais,40,75
40222,Pey,CC Pays d'Orthe et Arrigans,40,75
40223,Peyre,CC Chalosse Tursan,40,75
40224,Peyrehorade,CC Pays d'Orthe et Arrigans,40,75
40225,Philondenx,CC Chalosse Tursan,40,75
40226,Pimbo,CC Chalosse Tursan,40,75
